0,0.00250412887463,-0.928100017145,-0.372322558427,0.0141105068384,-0.803977915897,-0.594491719326,-0.243765163407,0.890570931473,-0.384007761802,-0.0936417823137,0.657049483174,-0.748008818976
0,-0.0156692212954,-0.929285865076,-0.369028801685,0.00767759891237,-0.804596784479,-0.593771899706,-0.242527810073,0.873416087139,-0.422284974948,-0.0825466414023,0.616858159544,-0.782733711422
0,-0.0427192849502,-0.926594292235,-0.373628264845,-0.0212417713013,-0.799543248412,-0.600232772407,-0.25168532308,0.857647425005,-0.448436609265,-0.107694906973,0.593343051727,-0.797712874398
0,-0.0465684377925,-0.926348101976,-0.373778777577,-0.0172018968807,-0.79628371744,-0.604678704837,-0.24173001078,0.859968856123,-0.449466537561,-0.09504822844,0.600901538104,-0.793651797563
0,-0.0699271907962,-0.922959183158,-0.378492449345,-0.0420680924064,-0.785983710224,-0.616814301767,-0.249426130886,0.860761710479,-0.443706978764,-0.116787113972,0.604803926919,-0.787764546037
0,-0.0639477788084,-0.919898697014,-0.386907054495,-0.0408678927831,-0.769141963015,-0.637769908406,-0.246371225115,0.859767721961,-0.447326149146,-0.119326165885,0.600975887826,-0.790309590215
0,-0.0605536216161,-0.919347642284,-0.388758500275,-0.0395476943438,-0.769147932878,-0.637845935334,-0.250388324159,0.859886521449,-0.444860492014,-0.122216909873,0.601344764705,-0.78958691789
0,-0.0479337113217,-0.919548010021,-0.390043352187,-0.0308290522891,-0.7663209941,-0.641717775612,-0.249825591688,0.859694793833,-0.445546894496,-0.115681561805,0.595470258628,-0.795004998316
0,-0.0463505977585,-0.916094601971,-0.398274154731,-0.0360539460743,-0.766214466731,-0.641572680173,-0.258503317102,0.854320417916,-0.450902049872,-0.116083530438,0.589187265061,-0.799614269915
0,-0.0346869803989,-0.919858292766,-0.390714134145,-0.026294776018,-0.768944535515,-0.638774518947,-0.257372446517,0.853722763267,-0.452677442837,-0.112088959878,0.589634968633,-0.79985415473
0,-0.0283136515552,-0.920357429955,-0.390051968668,-0.0190098537849,-0.769870146033,-0.63791738,-0.259552474861,0.852613393227,-0.45352278276,-0.107704936884,0.593238565509,-0.797789227154
0,-0.0251862530124,-0.924429735675,-0.380519797724,-0.0153650898065,-0.776040677368,-0.630495663018,-0.267970392758,0.848678647608,-0.456000462389,-0.103991059038,0.588544517972,-0.801748844717
0,-0.017695594907,-0.927505687379,-0.373389964782,-0.00603529941917,-0.779986786313,-0.625766880187,-0.279848018092,0.841886353421,-0.461424375921,-0.102404864314,0.584719987936,-0.80474578562
0,-0.00578690928664,-0.930709877906,-0.365712502999,0.0203532769181,-0.789104525771,-0.613921649339,-0.302353987654,0.831700519399,-0.465678335529,-0.114570586121,0.582624939953,-0.80462522962
0,0.0284197755622,-0.930408772908,-0.365420075602,0.0655657408631,-0.780193615774,-0.622092481493,-0.31669580352,0.822839763225,-0.471845835086,-0.11177540755,0.58757187518,-0.801414717711
0,0.0538095787379,-0.925355019887,-0.375263396038,0.0913012329842,-0.765102726782,-0.637402464952,-0.326806751081,0.812276179845,-0.48311981444,-0.113072497127,0.580931077363,-0.806060601783
0,0.0653085613339,-0.917133719331,-0.393192742409,0.107148010716,-0.749759070074,-0.652978284969,-0.336566848612,0.805259462447,-0.488139277824,-0.116290229806,0.584513053556,-0.803007517196
0,0.140107868658,-0.893883693899,-0.425842373329,0.16142715619,-0.716318753511,-0.678843661393,-0.32307040911,0.815155544815,-0.48077744177,-0.0970582651743,0.615268518402,-0.782319847265
0,0.195667731227,-0.868060758208,-0.456272570967,0.18920931817,-0.689238927285,-0.699392261205,-0.305285994912,0.81990790698,-0.484305157295,-0.102631865378,0.615562253765,-0.781376869346
0,0.219915567614,-0.852238653522,-0.474685601808,0.189964077295,-0.674684178844,-0.71324253109,-0.305223625822,0.81362951256,-0.494818708752,-0.138533614533,0.60720400838,-0.782375696103
0,0.249838217677,-0.827914065412,-0.502134608726,0.22240282166,-0.664688168249,-0.713250744063,-0.303446431874,0.799117647372,-0.518971337013,-0.166762511167,0.598576826215,-0.783515186827
0,0.267033166281,-0.803770300983,-0.531645174307,0.237906346852,-0.642113158802,-0.728760084953,-0.300218855242,0.786159323277,-0.540205662115,-0.181781440449,0.59544433505,-0.782560893328
0,0.275666794573,-0.800210982654,-0.532606986069,0.238100212835,-0.650186117571,-0.721502807456,-0.305065026236,0.791025353212,-0.530296351434,-0.194963149136,0.60162448473,-0.774620778092
0,0.284026884924,-0.79620309269,-0.534218460774,0.236312233825,-0.651680004554,-0.720742464274,-0.298191151134,0.802666715107,-0.516534782802,-0.190124610438,0.609746987951,-0.769455159961
0,0.266626802611,-0.803745266488,-0.531886919117,0.228054405685,-0.655125026027,-0.720279382129,-0.308311928016,0.811600176452,-0.496234731379,-0.202046128261,0.621611038631,-0.756820374136
0,0.243823657237,-0.809914584204,-0.533468265659,0.197363824608,-0.656248221466,-0.728275904146,-0.329672077588,0.80561988607,-0.492232587734,-0.231493705805,0.611426879004,-0.756682123355
0,0.221279632168,-0.816504130778,-0.533250718528,0.160669461795,-0.663023688454,-0.731153138949,-0.348392625175,0.801830996996,-0.485478764705,-0.252081344618,0.599948131377,-0.759287320685
0,0.200909426112,-0.823544997081,-0.530480009315,0.135166833182,-0.668262315347,-0.731543166939,-0.354902768041,0.799280033016,-0.484969539309,-0.258135226299,0.592892184188,-0.762787691873
0,0.18573445329,-0.829312281574,-0.52701409136,0.13219913363,-0.672166182879,-0.728502581781,-0.345877868179,0.801948890481,-0.48707953905,-0.25067471504,0.587020894357,-0.769784812027
0,0.19411300764,-0.82601602738,-0.529166951705,0.147260779056,-0.673452091735,-0.72441462098,-0.317808864434,0.807918426324,-0.496251289261,-0.216999564079,0.590948258767,-0.77697576838
0,0.185791041473,-0.826110157462,-0.531999714894,0.140996511342,-0.675861582552,-0.723416273676,-0.309633944363,0.808897032139,-0.499812376692,-0.202795706265,0.585594993337,-0.784826353597
0,0.180055886561,-0.831777295286,-0.525096570892,0.141666599057,-0.675286064189,-0.723822703584,-0.308513671429,0.810951392434,-0.497169139882,-0.200667781467,0.588126778927,-0.783478993586
0,0.176104947764,-0.837035986999,-0.518032628164,0.149157369293,-0.684996726004,-0.713113991273,-0.288272887211,0.812258286327,-0.507085021265,-0.169784231864,0.585713295538,-0.792535961355
0,0.188467085012,-0.835819538272,-0.515641209864,0.168769421398,-0.691998135815,-0.701894196036,-0.251032579442,0.816708496616,-0.519586254258,-0.12879037556,0.589381820148,-0.797522481967
0,0.193144695826,-0.838244756032,-0.50994201186,0.163870515881,-0.698615564777,-0.696478819977,-0.210234147999,0.828171650996,-0.519551074969,-0.0870039059122,0.59764772934,-0.797024160218
0,0.158593526737,-0.850481152697,-0.501527568718,0.132228413175,-0.709193664351,-0.692502702661,-0.202264412816,0.831871017128,-0.516797560144,-0.0802506079269,0.599143770646,-0.796609428782
0,0.105324711531,-0.872384584659,-0.477338288419,0.0777900533344,-0.724637273228,-0.68472587935,-0.222470853031,0.833369258871,-0.505966795274,-0.132827860665,0.595774929086,-0.792091530887
0,0.075179061305,-0.88647875537,-0.456621862177,0.0734512691588,-0.744933810381,-0.66308259607,-0.213377181239,0.838562554947,-0.501281378038,-0.123933029929,0.597467089844,-0.792258594555
0,0.0378197616301,-0.898596853165,-0.437142266444,0.0322968110791,-0.755927559225,-0.653858120082,-0.236984582545,0.838222896248,-0.49114222364,-0.127506216127,0.609912000766,-0.782144178634
0,0.015842099984,-0.909958333478,-0.414396982616,-0.000258865616981,-0.776297898037,-0.630366168582,-0.245024694662,0.83676229022,-0.489685377229,-0.107072418707,0.622850773169,-0.774978974886
0,-0.00960818619354,-0.91241625553,-0.409150656118,-0.0274031192888,-0.787797941825,-0.615323875622,-0.218900723434,0.843934347116,-0.489752275173,-0.0952914468106,0.615049081779,-0.782709503691
0,-0.0284047144468,-0.926656961675,-0.374833359744,-0.0513730269991,-0.804071909005,-0.592308346426,-0.185548389496,0.857656620866,-0.479579936862,-0.0839925836498,0.616880595603,-0.782562187088
0,-0.0461113714367,-0.935596184194,-0.350047884646,-0.0478909956974,-0.810213715067,-0.58417479272,-0.159098231504,0.866250845297,-0.473600280568,-0.0724808213869,0.614471751089,-0.785602315198
0,-0.0818969919881,-0.931082739115,-0.35549657611,-0.074947170182,-0.811553967468,-0.579450670523,-0.158790220527,0.864080987518,-0.477650199283,-0.0866268544071,0.615322833946,-0.783500860318
0,-0.102885006999,-0.918084318704,-0.382800024927,-0.0959102488297,-0.786397649713,-0.610229432832,-0.156041305075,0.850318008042,-0.502603617486,-0.0836813837573,0.607273437334,-0.790073666389
0,-0.109974340773,-0.910963561141,-0.397556328897,-0.113170780556,-0.769114136165,-0.629011780477,-0.167282133811,0.843233408568,-0.510856248256,-0.0786422676017,0.602061478985,-0.794567410148
0,-0.102998779066,-0.908540218634,-0.404902361855,-0.113063035498,-0.75973815447,-0.640323891985,-0.148170878577,0.852776069335,-0.500817697682,-0.0797008796774,0.609424438414,-0.788828006376
0,-0.0920199116221,-0.906679932624,-0.4116598543,-0.103771500688,-0.759050813547,-0.642707817051,-0.145025543685,0.856909734164,-0.494644619068,-0.0731664883801,0.61190247505,-0.787541761436
0,-0.0966394411528,-0.906216082484,-0.41162267948,-0.10342108689,-0.760505192134,-0.64104284687,-0.149933304151,0.858412303946,-0.490559191883,-0.070243262371,0.613799323934,-0.786330893473
0,-0.0970059438205,-0.905015565002,-0.414169861249,-0.0933355451008,-0.762280719944,-0.640481521999,-0.144902351334,0.859842223732,-0.489565786044,-0.0609656618803,0.614764240879,-0.786351140527
0,-0.079775343214,-0.90691125066,-0.413700227269,-0.071522241342,-0.767061299517,-0.637574726425,-0.140960104739,0.863880019585,-0.483571670628,-0.0531576326835,0.619823766329,-0.782938544703
0,-0.0778101917037,-0.906099775055,-0.41584705327,-0.0630254937687,-0.765143501373,-0.64076767197,-0.14832329601,0.864997791051,-0.479352710785,-0.0448203066839,0.627168176365,-0.777593221848
0,-0.0635339554001,-0.905608944892,-0.419327885363,-0.044205907353,-0.7616814388,-0.646441972293,-0.131180120798,0.867126627494,-0.480503057013,-0.0185417065612,0.628043009923,-0.777957699882
0,-0.0759453843125,-0.897187576374,-0.435070972833,-0.0372669187623,-0.752604352777,-0.65741757274,-0.100218422877,0.86980795325,-0.483104949446,0.0265214879095,0.632718845529,-0.773927304849
0,-0.0773666302115,-0.894373402117,-0.440579870303,-0.0199551431803,-0.756165501555,-0.654076086185,-0.0821612119877,0.873811307116,-0.47927375768,0.0717192531003,0.626938151515,-0.7757608542
0,-0.0718395504262,-0.894697855133,-0.440856923518,-0.00913365032807,-0.760195688375,-0.649629965293,-0.0483827312337,0.874675151129,-0.482288804883,0.0874810822319,0.612109383162,-0.785919310933
0,-0.0767890598314,-0.898801744641,-0.431577182113,-0.0277071320046,-0.772224242928,-0.634745644703,-0.050286597797,0.865180531986,-0.498932766166,0.080413039506,0.597292767047,-0.797981887959
0,-0.067541529543,-0.907618339105,-0.414327276807,-0.00793482463761,-0.779941682674,-0.625801893722,-0.0861977704804,0.856768939763,-0.508445600062,0.079635144041,0.579200534578,-0.811286006645
0,-0.0575862462951,-0.912184881954,-0.405712417078,0.00657198314846,-0.781510619699,-0.623857323701,-0.116465093892,0.841102352543,-0.528188143043,0.0652867122519,0.566196012341,-0.821681033499
0,-0.0687702543431,-0.910707839383,-0.407285997063,0.00847769362602,-0.780603679433,-0.624968818716,-0.173995580211,0.836035674828,-0.520355540454,0.0213192453297,0.569966628796,-0.821391217288
0,-0.0699581700847,-0.896857466759,-0.436752262453,-0.0243996865897,-0.767203384417,-0.640939640086,-0.213375925154,0.83779918989,-0.502556695293,-0.0164371942429,0.592865331284,-0.80513385074
0,-0.0683971851113,-0.89633117287,-0.438077908152,-0.0296815440534,-0.768077301996,-0.639668870667,-0.19517647066,0.84418318959,-0.499260340618,-0.0501223312586,0.601907687304,-0.796991146672
0,-0.0751811232551,-0.899853012299,-0.429665398844,-0.0368872998754,-0.776589409128,-0.628926241095,-0.186633620084,0.854396392952,-0.484948136985,-0.0684265122819,0.607288358474,-0.791529318521
0,-0.103962247163,-0.89529476281,-0.433173335802,-0.0862126115626,-0.766784395059,-0.636088890881,-0.209854697646,0.847084654058,-0.488271025902,-0.102062496338,0.583841661906,-0.80542669478
0,-0.104847231177,-0.887284584998,-0.449147106568,-0.0968579610689,-0.748743280741,-0.655745404042,-0.192913801986,0.854307248052,-0.48264209403,-0.113770899376,0.60384996758,-0.78893687904
0,-0.0883503294377,-0.889149632003,-0.449006849833,-0.0825418331811,-0.74336572728,-0.663772733155,-0.180230479278,0.857737775101,-0.481459119246,-0.0947210015149,0.609648336147,-0.786992273218
0,-0.0752165106032,-0.885347860656,-0.458804579493,-0.0676851185977,-0.733708741888,-0.676084467207,-0.144909891662,0.866413445989,-0.477837696198,-0.0717735580876,0.626836436228,-0.775838023415
0,-0.0657808212538,-0.884869848463,-0.461170505166,-0.0658572322862,-0.729494366637,-0.680808926205,-0.109758627673,0.877071213596,-0.467652787796,-0.0536719000846,0.648771606612,-0.7590880908
0,-0.0552175449485,-0.887169605312,-0.458127836025,-0.0677370125656,-0.72942557354,-0.680698192883,-0.0919235800702,0.878149234533,-0.469472019737,-0.0517943593744,0.657486633327,-0.751683890564
0,-0.0176841929717,-0.887152384746,-0.461137631905,-0.0197364163848,-0.734849302089,-0.677943196062,-0.0623053292806,0.877386132769,-0.475722208824,-0.0071973638959,0.654028013826,-0.756436087904
0,0.0291573963266,-0.886715166363,-0.461395773692,0.0222177977121,-0.747508800065,-0.66388023264,-0.0261738716982,0.870460732151,-0.491541495933,0.000337509692084,0.649030969497,-0.760761911981
0,0.0898532653017,-0.881147675409,-0.464225338426,0.0949153754534,-0.753235457464,-0.650866666162,0.0139606153153,0.857068834021,-0.515012732823,0.0387528843937,0.642293280261,-0.765478645086
0,0.109275796627,-0.875934538807,-0.469890927765,0.113659996584,-0.743895215541,-0.658560030272,0.0370142478005,0.850094566582,-0.525327681859,0.0517210374625,0.631081624784,-0.773990256492
0,0.110269626452,-0.870648614847,-0.479386690416,0.118885541474,-0.730688121416,-0.672280519761,0.0318505492194,0.843235589723,-0.53659974165,0.0489618240092,0.616976362659,-0.785457132955
0,0.0732400931256,-0.867176549693,-0.492585749309,0.0759740944986,-0.718760930149,-0.691093815814,0.0157970686917,0.841242969013,-0.540426423954,0.00868887124517,0.612687696785,-0.790277349875
0,0.048313626154,-0.867247942459,-0.495526790223,0.0330093782266,-0.719689741151,-0.693510675787,0.0528566309833,0.840120132837,-0.539818801972,0.0132089435119,0.62988438156,-0.776576583267
0,0.025762262878,-0.86065246689,-0.5085406936,0.0132217710395,-0.702186767786,-0.711870021786,0.0506058622921,0.830192647932,-0.555174940016,0.0123686863367,0.627094775636,-0.778844758581
0,0.0135395401452,-0.854982355266,-0.518480330423,0.00631725351574,-0.695690842426,-0.718313541619,0.0446530755443,0.830229117285,-0.555630916758,0.0143423724014,0.627705572484,-0.778318707617
0,0.0170831697859,-0.853694708566,-0.520493525297,-0.00368497416073,-0.697817905575,-0.716265726965,0.0657987176591,0.831335417698,-0.551862258209,0.0224834052653,0.631755425364,-0.7748416477
0,0.0148456705081,-0.845320566204,-0.534053130708,-0.0183992107802,-0.688276322918,-0.725215259322,0.0675885516749,0.834936345935,-0.546180451792,0.0353413712592,0.628187684937,-0.777258785715
0,0.00826610343653,-0.829356462534,-0.558658687918,-0.0233754292137,-0.668161579987,-0.743648903945,0.0656437920293,0.838639851853,-0.540716276297,0.0498332536061,0.618769728328,-0.783990223243
